ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-11-09 16:00:00,41.27786032141098,44.05324017436331,57.51932010195598,41.27786032141098,41.27786032141098,9.353106893624014,9.353106893624014,9.353106893624014,5.606366712590732,5.606366712590732,5.606366712590732,4.198317852606729,4.198317852606729,4.198317852606729,-0.45157767157345113,-0.45157767157345113,-0.45157767157345113,0.0,0.0,0.0,50.63096721503499
2017-11-10 16:00:00,41.30719159745515,44.33469463198093,57.458192520195304,41.30719159745515,41.30719159745515,9.512658748045636,9.512658748045636,9.512658748045636,5.606366712565105,5.606366712565105,5.606366712565105,4.263621787398905,4.263621787398905,4.263621787398905,-0.35732975191837435,-0.35732975191837435,-0.35732975191837435,0.0,0.0,0.0,50.81985034550079
2017-11-13 16:00:00,41.39518542558768,44.00565132854104,57.14442416541857,41.39518542558768,41.39518542558768,9.666746115737537,9.666746115737537,9.666746115737537,5.6063667123457925,5.6063667123457925,5.6063667123457925,4.201546825087906,4.201546825087906,4.201546825087906,-0.141167421696163,-0.141167421696163,-0.141167421696163,0.0,0.0,0.0,51.061931541325215
2017-11-14 16:00:00,41.42451670163185,44.52608541092507,57.738485084738564,41.42451670163185,41.42451670163185,9.717989305703949,9.717989305703949,9.717989305703949,5.60636671434998,5.60636671434998,5.60636671434998,4.206713183975744,4.206713183975744,4.206713183975744,-0.09509059262177531,-0.09509059262177531,-0.09509059262177531,0.0,0.0,0.0,51.1425060073358
2017-11-15 16:00:00,41.453847977676034,44.645163666609406,58.00875657862936,41.453847977676034,41.453847977676034,9.743225107724966,9.743225107724966,9.743225107724966,5.606366714324352,5.606366714324352,5.606366714324352,4.199958060352097,4.199958060352097,4.199958060352097,-0.0630996669514866,-0.0630996669514866,-0.0630996669514866,0.0,0.0,0.0,51.197073085401
2017-11-16 16:00:00,41.48317922566774,44.51967705823162,57.51469231050412,41.48317922566774,41.48317922566774,9.7593495610624,9.7593495610624,9.7593495610624,5.606366713212607,5.606366713212607,5.606366713212607,4.198317852681301,4.198317852681301,4.198317852681301,-0.04533500483150696,-0.04533500483150696,-0.04533500483150696,0.0,0.0,0.0,51.24252878673014
2017-11-17 16:00:00,41.512510473659454,44.51262306301157,57.46400797488241,41.512510473659454,41.512510473659454,9.828407251550459,9.828407251550459,9.828407251550459,5.606366715216792,5.606366715216792,5.606366715216792,4.263621787348433,4.263621787348433,4.263621787348433,-0.04158125101476592,-0.04158125101476592,-0.04158125101476592,0.0,0.0,0.0,51.34091772520991
2017-11-20 16:00:00,41.60050421763459,44.50707430673777,57.38777815679535,41.60050421763459,41.60050421763459,9.700839592256372,9.700839592256372,9.700839592256372,5.606366711881548,5.606366711881548,5.606366711881548,4.201546825120962,4.201546825120962,4.201546825120962,-0.1070739447461364,-0.1070739447461364,-0.1070739447461364,0.0,0.0,0.0,51.30134380989096
2017-11-21 16:00:00,41.62983546562631,44.26223683666965,58.019438586619856,41.62983546562631,41.62983546562631,9.662601222327677,9.662601222327677,9.662601222327677,5.606366713885732,5.606366713885732,5.606366713885732,4.206713183942169,4.206713183942169,4.206713183942169,-0.15047867550022503,-0.15047867550022503,-0.15047867550022503,0.0,0.0,0.0,51.29243668795398
2017-11-22 16:00:00,41.65916671361801,44.57523499743286,57.73913515139337,41.65916671361801,41.65916671361801,9.604333982713163,9.604333982713163,9.604333982713163,5.606366713860106,5.606366713860106,5.606366713860106,4.199958060333665,4.199958060333665,4.199958060333665,-0.20199079148060922,-0.20199079148060922,-0.20199079148060922,0.0,0.0,0.0,51.26350069633118
2017-11-24 13:00:00,41.71416280360248,42.96828715011208,55.76168137053775,41.71416280360248,41.71416280360248,7.450894940225575,7.450894940225575,7.450894940225575,5.287467945508656,5.287467945508656,5.287467945508656,2.477049756853021,2.477049756853021,2.477049756853021,-0.3136227621361048,-0.3136227621361048,-0.3136227621361048,0.0,0.0,0.0,49.16505774382805
2017-11-27 16:00:00,41.80582295357657,44.1828012884874,58.02621124532558,41.80582295357657,41.80582295357657,9.29780252266173,9.29780252266173,9.29780252266173,5.606366712503421,5.606366712503421,5.606366712503421,4.201546825106453,4.201546825106453,4.201546825106453,-0.5101110149481441,-0.5101110149481441,-0.5101110149481441,0.0,0.0,0.0,51.10362547623831
2017-11-28 16:00:00,41.83515420156829,44.45459573896641,57.98988775953514,41.83515420156829,41.83515420156829,9.246123398327947,9.246123398327947,9.246123398327947,5.606366714507602,5.606366714507602,5.606366714507602,4.206713183995481,4.206713183995481,4.206713183995481,-0.5669565001751367,-0.5669565001751367,-0.5669565001751367,0.0,0.0,0.0,51.08127759989623
2017-11-29 16:00:00,41.86448544956,44.8201105537596,57.34223443323444,41.86448544956,41.86448544956,9.188817360363077,9.188817360363077,9.188817360363077,5.6063667133958575,5.6063667133958575,5.6063667133958575,4.199958060386636,4.199958060386636,4.199958060386636,-0.6175074134194165,-0.6175074134194165,-0.6175074134194165,0.0,0.0,0.0,51.053302809923075
2017-11-30 16:00:00,41.89381669755171,44.54894012377878,57.66339036956145,41.89381669755171,41.89381669755171,9.144621325827236,9.144621325827236,9.144621325827236,5.606366712284109,5.606366712284109,5.606366712284109,4.19831785264633,4.19831785264633,4.19831785264633,-0.6600632391032013,-0.6600632391032013,-0.6600632391032013,0.0,0.0,0.0,51.03843802337895
2017-12-01 16:00:00,41.92314794554342,44.18570710278746,57.40060318648584,41.92314794554342,41.92314794554342,9.176817406078651,9.176817406078651,9.176817406078651,5.606366714288297,5.606366714288297,5.606366714288297,4.263621787370829,4.263621787370829,4.263621787370829,-0.693171095580471,-0.693171095580471,-0.693171095580471,0.0,0.0,0.0,51.099965351622075
2017-12-04 16:00:00,42.01114168951856,44.834043342481735,58.13594400519126,42.01114168951856,42.01114168951856,9.082124635688919,9.082124635688919,9.082124635688919,5.606366715155107,5.606366715155107,5.606366715155107,4.201546825011056,4.201546825011056,4.201546825011056,-0.7257889044772454,-0.7257889044772454,-0.7257889044772454,0.0,0.0,0.0,51.09326632520748
2017-12-05 16:00:00,42.04047293751027,44.35703201113436,57.64497299089851,42.04047293751027,42.04047293751027,9.100300325967144,9.100300325967144,9.100300325967144,5.606366714043356,5.606366714043356,5.606366714043356,4.206713183961906,4.206713183961906,4.206713183961906,-0.7127795720381175,-0.7127795720381175,-0.7127795720381175,0.0,0.0,0.0,51.14077326347741
2017-12-06 16:00:00,42.06980418550199,44.54187159328372,57.67163767857621,42.06980418550199,42.06980418550199,9.11842067850514,9.11842067850514,9.11842067850514,5.606366712931609,5.606366712931609,5.606366712931609,4.199958060368203,4.199958060368203,4.199958060368203,-0.6879040947946727,-0.6879040947946727,-0.6879040947946727,0.0,0.0,0.0,51.188224864007125
2017-12-07 16:00:00,42.0991354334937,44.75568099632831,57.59070233159936,42.0991354334937,42.0991354334937,9.152934350240407,9.152934350240407,9.152934350240407,5.60636671290598,5.60636671290598,5.60636671290598,4.198317852665102,4.198317852665102,4.198317852665102,-0.6517502153306761,-0.6517502153306761,-0.6517502153306761,0.0,0.0,0.0,51.25206978373411
2017-12-08 16:00:00,42.128466681485406,44.842051449192844,57.60613670174221,42.128466681485406,42.128466681485406,9.264736664873352,9.264736664873352,9.264736664873352,5.606366714910171,5.606366714910171,5.606366714910171,4.263621787359417,4.263621787359417,4.263621787359417,-0.6052518373962376,-0.6052518373962376,-0.6052518373962376,0.0,0.0,0.0,51.39320334635876
2017-12-11 16:00:00,42.216460425460546,45.092495454793074,57.90695254258394,42.216460425460546,42.216460425460546,9.390257429809319,9.390257429809319,9.390257429809319,5.606366714690857,5.606366714690857,5.606366714690857,4.201546825044112,4.201546825044112,4.201546825044112,-0.4176561099256492,-0.4176561099256492,-0.4176561099256492,0.0,0.0,0.0,51.60671785526986
2017-12-12 16:00:00,42.24579167345226,45.41046931881833,58.35976066950497,42.24579167345226,42.24579167345226,9.46805774660674,9.46805774660674,9.46805774660674,5.606366713579107,5.606366713579107,5.606366713579107,4.2067131839722345,4.2067131839722345,4.2067131839722345,-0.3450221509446029,-0.3450221509446029,-0.3450221509446029,0.0,0.0,0.0,51.713849420059
2017-12-13 16:00:00,42.27512292144397,45.84231814346534,58.15766804476181,42.27512292144397,42.27512292144397,9.535550137224043,9.535550137224043,9.535550137224043,5.606366712467361,5.606366712467361,5.606366712467361,4.199958060405106,4.199958060405106,4.199958060405106,-0.27077463564842386,-0.27077463564842386,-0.27077463564842386,0.0,0.0,0.0,51.810673058668016
2017-12-14 16:00:00,42.30445416943569,45.208750068430156,58.3328586776824,42.30445416943569,42.30445416943569,9.607540646959357,9.607540646959357,9.607540646959357,5.606366712441734,5.606366712441734,5.606366712441734,4.198317852683875,4.198317852683875,4.198317852683875,-0.19714391816625193,-0.19714391816625193,-0.19714391816625193,0.0,0.0,0.0,51.911994816395044
2017-12-15 16:00:00,42.33378541742739,46.23899123494203,58.98463802244461,42.33378541742739,42.33378541742739,9.74359986472682,9.74359986472682,9.74359986472682,5.606366714445919,5.606366714445919,5.606366714445919,4.263621787351084,4.263621787351084,4.263621787351084,-0.12638863707018355,-0.12638863707018355,-0.12638863707018355,0.0,0.0,0.0,52.07738528215421
2017-12-18 16:00:00,42.42177916140253,45.63628370850185,58.965404119124855,42.42177916140253,42.42177916140253,9.854824548914562,9.854824548914562,9.854824548914562,5.60636671422661,5.60636671422661,5.60636671422661,4.201546825077168,4.201546825077168,4.201546825077168,0.04691100961078325,0.04691100961078325,0.04691100961078325,0.0,0.0,0.0,52.2766037103171
2017-12-19 16:00:00,42.45111040939424,45.51321944785398,58.53993130285486,42.45111040939424,42.45111040939424,9.898241840970421,9.898241840970421,9.898241840970421,5.606366714200983,5.606366714200983,5.606366714200983,4.206713183982563,4.206713183982563,4.206713183982563,0.08516194278687526,0.08516194278687526,0.08516194278687526,0.0,0.0,0.0,52.34935225036466
2017-12-20 16:00:00,42.48044165738595,45.55735942833026,58.5459491354913,42.48044165738595,42.48044165738595,9.91726629891264,9.91726629891264,9.91726629891264,5.606366713089237,5.606366713089237,5.606366713089237,4.199958060347412,4.199958060347412,4.199958060347412,0.11094152547599308,0.11094152547599308,0.11094152547599308,0.0,0.0,0.0,52.39770795629859
2017-12-21 16:00:00,42.509772905377666,45.88239581640235,59.23577581597421,42.509772905377666,42.509772905377666,9.927738139270508,9.927738139270508,9.927738139270508,5.6063667150934196,5.6063667150934196,5.6063667150934196,4.198317852669217,4.198317852669217,4.198317852669217,0.1230535715078716,0.1230535715078716,0.1230535715078716,0.0,0.0,0.0,52.437511044648176
2017-12-22 16:00:00,42.53910415336938,46.02954741775422,59.051859796971286,42.53910415336938,42.53910415336938,9.990633469946708,9.990633469946708,9.990633469946708,5.6063667139816715,5.6063667139816715,5.6063667139816715,4.26362178738489,4.26362178738489,4.26362178738489,0.120644968580142,0.120644968580142,0.120644968580142,0.0,0.0,0.0,52.52973762331609
2017-12-26 16:00:00,42.656429145336226,45.73963230693074,59.11648553777563,42.656429145336226,42.656429145336226,9.775148903370763,9.775148903370763,9.775148903370763,5.606366713736734,5.606366713736734,5.606366713736734,4.2067131839919725,4.2067131839919725,4.2067131839919725,-0.03793099435794454,-0.03793099435794454,-0.03793099435794454,0.0,0.0,0.0,52.43157804870699
2017-12-27 16:00:00,42.68576039332794,45.656876488896366,58.57402376122081,42.68576039332794,42.68576039332794,9.69403830452222,9.69403830452222,9.69403830452222,5.606366712624985,5.606366712624985,5.606366712624985,4.199958060384313,4.199958060384313,4.199958060384313,-0.11228646848707725,-0.11228646848707725,-0.11228646848707725,0.0,0.0,0.0,52.37979869785016
2017-12-28 16:00:00,42.71509164131965,45.92263972216217,58.66876083493361,42.71509164131965,42.71509164131965,9.606516566567382,9.606516566567382,9.606516566567382,5.606366714629176,5.606366714629176,5.606366714629176,4.198317852687991,4.198317852687991,4.198317852687991,-0.19816800074977972,-0.19816800074977972,-0.19816800074977972,0.0,0.0,0.0,52.32160820788704
2017-12-29 16:00:00,42.744422889311366,46.02130522473275,59.08516625710969,42.744422889311366,42.744422889311366,9.576208104867137,9.576208104867137,9.576208104867137,5.606366713517422,5.606366713517422,5.606366713517422,4.263621787418695,4.263621787418695,4.263621787418695,-0.2937803960689803,-0.2937803960689803,-0.2937803960689803,0.0,0.0,0.0,52.3206309941785
