Date,Close,anomaly_lstm
2017-12-01 16:00:00,51.25,0
2017-12-04 16:00:00,50.59,0
2017-12-05 16:00:00,50.98,0
2017-12-06 16:00:00,51.64,0
2017-12-07 16:00:00,52.23,0
2017-12-08 16:00:00,52.47,0
2017-12-11 16:00:00,52.6,0
2017-12-12 16:00:00,52.44,0
2017-12-13 16:00:00,52.57,0
2017-12-14 16:00:00,52.87,0
2017-12-15 16:00:00,53.6,0
2017-12-18 16:00:00,54.25,0
2017-12-19 16:00:00,53.99,0
2017-12-20 16:00:00,53.68,0
2017-12-21 16:00:00,53.54,0
2017-12-22 16:00:00,53.44,0
2017-12-26 16:00:00,53.29,0
2017-12-27 16:00:00,53.01,0
2017-12-28 16:00:00,52.8,0
2017-12-29 16:00:00,52.67,0
2018-01-02 16:00:00,53.66,0
2018-01-03 16:00:00,54.58,0
2018-01-04 16:00:00,54.79,0
2018-01-05 16:00:00,55.51,0
2018-01-08 16:00:00,55.71,0
2018-01-09 16:00:00,55.64,0
2018-01-10 16:00:00,55.51,0
2018-01-11 16:00:00,55.6,0
2018-01-12 16:00:00,56.53,0
2018-01-16 16:00:00,56.54,0
2018-01-17 16:00:00,56.96,0
2018-01-18 16:00:00,56.8,0
2018-01-19 16:00:00,57.18,0
2018-01-22 16:00:00,58.21,0
2018-01-23 16:00:00,58.81,0
2018-01-24 16:00:00,58.56,0
2018-01-25 16:00:00,59.11,0
2018-01-26 16:00:00,59.38,0
2018-01-29 16:00:00,59.32,0
2018-01-30 16:00:00,58.87,0
2018-01-31 16:00:00,59.11,0
2018-02-01 16:00:00,59.08,0
2018-02-02 16:00:00,55.96,0
2018-02-05 16:00:00,53.12,0
2018-02-06 16:00:00,54.22,0
2018-02-07 16:00:00,52.77,0
2018-02-08 16:00:00,50.39,0
2018-02-09 16:00:00,52.31,0
2018-02-12 16:00:00,52.73,0
2018-02-13 16:00:00,52.71,0
2018-02-14 16:00:00,53.64,0
2018-02-15 16:00:00,54.57,0
2018-02-16 16:00:00,54.78,0
2018-02-20 16:00:00,55.18,0
2018-02-21 16:00:00,55.69,0
2018-02-22 16:00:00,55.5,0
2018-02-23 16:00:00,56.4,0
2018-02-26 16:00:00,57.19,0
2018-02-27 16:00:00,55.88,0
2018-02-28 16:00:00,55.2,0
2018-03-01 16:00:00,53.57,0
2018-03-02 16:00:00,54.21,0
2018-03-05 16:00:00,54.74,0
2018-03-06 16:00:00,55.05,0
2018-03-07 16:00:00,55.75,0
2018-03-08 16:00:00,56.47,0
2018-03-09 16:00:00,58.04,0
2018-03-12 16:00:00,58.3,0
2018-03-13 16:00:00,57.0,0
2018-03-14 16:00:00,57.44,0
2018-03-15 16:00:00,57.53,0
2018-03-16 16:00:00,56.72,0
2018-03-19 16:00:00,55.0,0
2018-03-20 16:00:00,54.79,0
2018-03-21 16:00:00,54.7,0
2018-03-22 16:00:00,52.66,0
2018-03-23 16:00:00,51.33,0
2018-03-26 16:00:00,52.7,0
2018-03-27 16:00:00,50.35,0
2018-03-28 16:00:00,50.26,0
2018-03-29 16:00:00,51.86,0
2018-04-02 16:00:00,50.63,0
2018-04-03 16:00:00,50.93,0
2018-04-04 16:00:00,51.49,0
2018-04-05 16:00:00,51.63,0
2018-04-06 16:00:00,50.5,0
2018-04-09 16:00:00,51.0,0
2018-04-10 16:00:00,51.83,0
2018-04-11 16:00:00,51.25,0
2018-04-12 16:00:00,51.86,0
2018-04-13 16:00:00,51.8,0
2018-04-16 16:00:00,52.31,0
2018-04-17 16:00:00,53.97,0
2018-04-18 16:00:00,53.77,0
2018-04-19 16:00:00,54.47,0
2018-04-20 16:00:00,53.87,0
2018-04-23 16:00:00,53.69,0
2018-04-24 16:00:00,51.13,0
2018-04-25 16:00:00,51.15,0
2018-04-26 16:00:00,52.17,0
2018-04-27 16:00:00,51.57,0
2018-04-30 16:00:00,50.93,0
2018-05-01 16:00:00,52.04,0
2018-05-02 16:00:00,51.3,0
2018-05-03 16:00:00,51.32,0
2018-05-04 16:00:00,52.55,0
2018-05-07 16:00:00,52.97,0
2018-05-08 16:00:00,52.93,0
2018-05-09 16:00:00,54.45,0
2018-05-10 16:00:00,55.27,0
2018-05-11 16:00:00,55.17,0
2018-05-14 16:00:00,55.33,0
2018-05-15 16:00:00,54.24,0
2018-05-16 16:00:00,54.2,0
2018-05-17 16:00:00,54.06,0
2018-05-18 16:00:00,53.48,0
2018-05-21 16:00:00,54.2,0
2018-05-22 16:00:00,53.77,0
2018-05-23 16:00:00,54.3,0
2018-05-24 16:00:00,54.27,0
2018-05-25 16:00:00,54.2,0
2018-05-29 16:00:00,53.4,0
2018-05-30 16:00:00,53.87,0
2018-05-31 16:00:00,55.0,0
2018-06-01 16:00:00,56.75,0
2018-06-04 16:00:00,57.65,0
2018-06-05 16:00:00,57.55,0
2018-06-06 16:00:00,57.35,0
2018-06-07 16:00:00,56.72,0
2018-06-08 16:00:00,56.64,0
2018-06-11 16:00:00,57.05,0
2018-06-12 16:00:00,57.41,0
2018-06-13 16:00:00,57.21,0
2018-06-14 16:00:00,58.01,0
2018-06-15 16:00:00,57.96,0
2018-06-18 16:00:00,59.18,0
2018-06-19 16:00:00,58.93,0
2018-06-20 16:00:00,59.2,0
2018-06-21 16:00:00,58.47,0
2018-06-22 16:00:00,58.46,0
2018-06-25 16:00:00,56.96,0
2018-06-26 16:00:00,56.63,0
2018-06-27 16:00:00,55.85,0
2018-06-28 16:00:00,56.34,0
2018-06-29 16:00:00,56.46,0
2018-07-02 16:00:00,57.11,0
2018-07-03 13:00:00,55.81,0
2018-07-05 16:00:00,57.06,0
2018-07-06 16:00:00,57.75,0
2018-07-09 16:00:00,58.36,0
2018-07-10 16:00:00,58.36,0
2018-07-11 16:00:00,58.57,0
2018-07-12 16:00:00,60.06,0
2018-07-13 16:00:00,60.22,0
2018-07-16 16:00:00,59.83,0
2018-07-17 16:00:00,60.65,0
2018-07-18 16:00:00,60.65,0
2018-07-19 16:00:00,59.96,0
2018-07-20 16:00:00,59.89,0
2018-07-23 16:00:00,60.55,0
2018-07-24 16:00:00,62.91,0
2018-07-25 16:00:00,63.8,0
2018-07-26 16:00:00,64.28,0
2018-07-27 16:00:00,62.64,0
2018-07-30 16:00:00,61.5,0
2018-07-31 16:00:00,61.36,0
2018-08-01 16:00:00,61.65,0
2018-08-02 16:00:00,62.06,0
2018-08-03 16:00:00,61.91,0
2018-08-06 16:00:00,61.88,0
2018-08-07 16:00:00,62.79,0
2018-08-08 16:00:00,63.07,0
2018-08-09 16:00:00,63.22,0
2018-08-10 16:00:00,62.63,0
2018-08-13 16:00:00,62.43,0
2018-08-14 16:00:00,62.91,0
2018-08-15 16:00:00,61.61,0
2018-08-16 16:00:00,61.2,0
2018-08-17 16:00:00,60.79,0
2018-08-20 16:00:00,61.1,0
2018-08-21 16:00:00,60.87,0
2018-08-22 16:00:00,61.09,0
2018-08-23 16:00:00,61.06,0
2018-08-24 16:00:00,61.84,0
2018-08-27 16:00:00,62.81,0
2018-08-28 16:00:00,62.29,0
2018-08-29 16:00:00,63.23,0
2018-08-30 16:00:00,62.72,0
2018-08-31 16:00:00,61.59,0
2018-09-04 16:00:00,60.57,0
2018-09-05 16:00:00,59.96,0
2018-09-06 16:00:00,59.2,0
2018-09-07 16:00:00,58.88,0
2018-09-10 16:00:00,58.75,0
2018-09-11 16:00:00,59.5,0
2018-09-12 16:00:00,58.58,0
2018-09-13 16:00:00,59.11,0
2018-09-14 16:00:00,58.9,0
2018-09-17 16:00:00,57.99,0
2018-09-18 16:00:00,58.36,0
2018-09-19 16:00:00,58.71,0
2018-09-20 16:00:00,59.58,0
2018-09-21 16:00:00,58.61,0
2018-09-24 16:00:00,58.98,0
2018-09-25 16:00:00,59.69,0
2018-09-26 16:00:00,59.7,0
2018-09-27 16:00:00,60.37,0
2018-09-28 16:00:00,60.35,0
2018-10-01 16:00:00,60.43,0
2018-10-02 16:00:00,60.38,0
2018-10-03 16:00:00,60.58,0
2018-10-04 16:00:00,58.85,0
2018-10-05 16:00:00,58.39,0
2018-10-08 16:00:00,57.8,0
2018-10-09 16:00:00,57.26,0
2018-10-10 16:00:00,54.61,0
2018-10-11 16:00:00,54.54,0
2018-10-12 16:00:00,56.03,0
2018-10-15 16:00:00,55.12,0
2018-10-16 16:00:00,56.65,0
2018-10-17 16:00:00,56.38,0
2018-10-18 16:00:00,54.9,0
2018-10-19 16:00:00,55.26,0
2018-10-22 16:00:00,55.57,0
2018-10-23 16:00:00,55.75,0
2018-10-24 16:00:00,52.86,0
2018-10-25 16:00:00,55.18,0
2018-10-26 16:00:00,54.19,0
2018-10-29 16:00:00,51.74,0
2018-10-30 16:00:00,52.48,0
2018-10-31 16:00:00,54.53,0
2018-11-01 16:00:00,54.3,0
2018-11-02 16:00:00,53.57,0
2018-11-05 16:00:00,52.79,0
2018-11-06 16:00:00,53.48,0
2018-11-07 16:00:00,55.41,0
2018-11-08 16:00:00,54.73,0
2018-11-09 16:00:00,53.85,0
2018-11-12 16:00:00,52.47,0
2018-11-13 16:00:00,52.4,0
2018-11-14 16:00:00,52.73,0
2018-11-15 16:00:00,53.55,0
2018-11-16 16:00:00,53.41,0
2018-11-19 16:00:00,51.37,0
2018-11-20 16:00:00,51.52,0
2018-11-21 16:00:00,52.17,0
2018-11-23 13:00:00,51.51,0
2018-11-26 16:00:00,52.8,0
2018-11-27 16:00:00,52.61,0
2018-11-28 16:00:00,54.59,0
2018-11-29 16:00:00,54.73,0
2018-11-30 16:00:00,55.48,0
2018-12-03 16:00:00,55.82,0
2018-12-04 16:00:00,53.12,0
2018-12-06 16:00:00,53.9,0
2018-12-07 16:00:00,52.33,0
2018-12-10 16:00:00,52.66,0
2018-12-11 16:00:00,53.08,0
2018-12-12 16:00:00,53.69,0
2018-12-13 16:00:00,53.68,0
2018-12-14 16:00:00,52.59,0
2018-12-17 16:00:00,51.28,0
2018-12-18 16:00:00,52.17,0
2018-12-19 16:00:00,51.77,0
2018-12-20 16:00:00,51.18,0
2018-12-21 16:00:00,49.56,0
2018-12-24 13:00:00,49.23,0
2018-12-26 16:00:00,52.39,0
2018-12-27 16:00:00,52.65,0
2018-12-28 16:00:00,52.33,0
2018-12-31 16:00:00,52.25,0
2019-01-02 16:00:00,52.73,0
2019-01-03 16:00:00,51.27,0
2019-01-04 16:00:00,53.9,0
2019-01-07 16:00:00,53.8,0
2019-01-08 16:00:00,54.27,0
2019-01-09 16:00:00,54.08,0
2019-01-10 16:00:00,53.94,0
2019-01-11 16:00:00,53.22,0
2019-01-14 16:00:00,52.58,0
2019-01-15 16:00:00,54.33,0
2019-01-16 16:00:00,54.48,0
2019-01-17 16:00:00,54.96,0
2019-01-18 16:00:00,55.37,0
2019-01-22 16:00:00,53.93,0
2019-01-23 16:00:00,54.22,0
2019-01-24 16:00:00,54.2,0
2019-01-25 16:00:00,55.08,0
2019-01-28 16:00:00,53.99,0
2019-01-29 16:00:00,53.5,0
2019-01-30 16:00:00,54.9,0
2019-01-31 16:00:00,56.29,0
2019-02-01 16:00:00,55.93,0
2019-02-04 16:00:00,57.07,0
2019-02-05 16:00:00,57.59,0
2019-02-06 16:00:00,56.14,0
2019-02-07 16:00:00,55.3,0
2019-02-08 16:00:00,55.12,0
2019-02-11 16:00:00,55.11,0
2019-02-12 16:00:00,56.38,0
2019-02-13 16:00:00,56.43,0
2019-02-14 16:00:00,56.46,0
2019-02-15 16:00:00,55.98,0
2019-02-19 16:00:00,56.33,0
2019-02-20 16:00:00,56.03,0
2019-02-21 16:00:00,55.21,0
2019-02-22 16:00:00,55.83,0
2019-02-25 16:00:00,55.87,0
2019-02-26 16:00:00,56.1,0
2019-02-27 16:00:00,56.14,0
2019-02-28 16:00:00,56.33,0
2019-03-01 16:00:00,57.43,0
2019-03-04 16:00:00,57.67,0
2019-03-05 16:00:00,58.46,0
2019-03-06 16:00:00,58.25,0
2019-03-07 16:00:00,57.54,0
2019-03-08 16:00:00,57.5,0
2019-03-11 16:00:00,58.96,0
2019-03-12 16:00:00,59.86,0
2019-03-13 16:00:00,59.95,0
2019-03-14 16:00:00,59.63,0
2019-03-15 16:00:00,59.52,0
2019-03-18 16:00:00,59.43,0
2019-03-19 16:00:00,60.12,0
2019-03-20 16:00:00,61.32,0
2019-03-21 16:00:00,61.81,0
2019-03-22 16:00:00,60.38,0
2019-03-25 16:00:00,59.87,0
2019-03-26 16:00:00,59.49,0
2019-03-27 16:00:00,58.9,0
2019-03-28 16:00:00,58.61,0
2019-03-29 16:00:00,58.84,0
2019-04-01 16:00:00,59.95,0
2019-04-02 16:00:00,60.28,0
2019-04-03 16:00:00,60.54,0
2019-04-04 16:00:00,60.97,0
2019-04-05 16:00:00,60.57,0
2019-04-08 16:00:00,60.41,0
2019-04-09 16:00:00,60.13,0
2019-04-10 16:00:00,60.32,0
2019-04-11 16:00:00,60.48,0
2019-04-12 16:00:00,61.14,0
2019-04-15 16:00:00,61.33,0
2019-04-16 16:00:00,61.6,0
2019-04-17 16:00:00,62.01,0
2019-04-18 16:00:00,62.07,0
2019-04-22 16:00:00,62.69,0
2019-04-23 16:00:00,63.53,0
2019-04-24 16:00:00,63.0,0
2019-04-25 16:00:00,63.37,0
2019-04-26 16:00:00,63.87,0
2019-04-29 16:00:00,64.81,0
2019-04-30 16:00:00,59.95,0
2019-05-01 16:00:00,58.67,0
2019-05-02 16:00:00,58.33,0
2019-05-03 16:00:00,59.48,0
2019-05-06 16:00:00,59.67,0
2019-05-07 16:00:00,58.94,0
2019-05-08 16:00:00,58.54,0
2019-05-09 16:00:00,58.4,0
2019-05-10 16:00:00,58.38,0
2019-05-13 16:00:00,56.83,0
2019-05-14 16:00:00,56.24,0
2019-05-15 16:00:00,58.54,0
2019-05-16 16:00:00,59.23,0
2019-05-17 16:00:00,58.44,0
2019-05-20 16:00:00,57.23,0
2019-05-21 16:00:00,57.72,0
2019-05-22 16:00:00,57.79,0
2019-05-23 16:00:00,57.27,0
2019-05-24 16:00:00,56.93,0
2019-05-28 16:00:00,56.98,0
2019-05-29 16:00:00,56.0,0
2019-05-30 16:00:00,56.07,0
2019-05-31 16:00:00,55.33,0
2019-06-03 16:00:00,51.94,0
2019-06-04 16:00:00,52.72,0
2019-06-05 16:00:00,52.23,0
2019-06-06 16:00:00,52.39,0
2019-06-07 16:00:00,53.42,0
2019-06-10 16:00:00,54.14,0
2019-06-11 16:00:00,54.05,0
2019-06-12 16:00:00,53.96,0
2019-06-13 16:00:00,54.55,0
2019-06-14 16:00:00,54.32,0
2019-06-17 16:00:00,54.69,0
2019-06-18 16:00:00,55.26,0
2019-06-19 16:00:00,55.23,0
2019-06-20 16:00:00,55.66,0
2019-06-21 16:00:00,56.27,0
2019-06-24 16:00:00,55.84,0
2019-06-25 16:00:00,54.38,0
2019-06-26 16:00:00,54.02,0
2019-06-27 16:00:00,53.83,0
2019-06-28 16:00:00,54.14,0
2019-07-01 16:00:00,55.0,0
2019-07-02 16:00:00,55.63,0
2019-07-03 13:00:00,56.15,0
2019-07-05 16:00:00,56.63,0
2019-07-08 16:00:00,55.84,0
2019-07-09 16:00:00,56.21,0
2019-07-10 16:00:00,57.05,0
2019-07-11 16:00:00,57.2,0
2019-07-12 16:00:00,57.27,0
2019-07-15 16:00:00,57.53,0
2019-07-16 16:00:00,57.67,0
2019-07-17 16:00:00,57.34,0
2019-07-18 16:00:00,57.36,0
2019-07-19 16:00:00,56.58,0
2019-07-22 16:00:00,56.96,0
2019-07-23 16:00:00,57.4,0
2019-07-24 16:00:00,56.99,0
2019-07-25 16:00:00,56.8,0
2019-07-26 16:00:00,62.26,0
2019-07-29 16:00:00,62.09,0
2019-07-30 16:00:00,61.4,0
2019-07-31 16:00:00,60.91,0
2019-08-01 16:00:00,60.59,0
2019-08-02 16:00:00,59.82,0
2019-08-05 16:00:00,57.74,0
2019-08-06 16:00:00,58.55,0
2019-08-07 16:00:00,58.8,0
2019-08-08 16:00:00,60.31,0
2019-08-09 16:00:00,59.45,0
2019-08-12 16:00:00,58.73,0
2019-08-13 16:00:00,59.84,0
2019-08-14 16:00:00,58.21,0
2019-08-15 16:00:00,58.47,0
2019-08-16 16:00:00,58.96,0
2019-08-19 16:00:00,60.02,0
2019-08-20 16:00:00,59.18,0
2019-08-21 16:00:00,59.58,0
2019-08-22 16:00:00,59.58,0
2019-08-23 16:00:00,57.68,0
2019-08-26 16:00:00,58.56,0
2019-08-27 16:00:00,58.54,0
2019-08-28 16:00:00,58.69,0
2019-08-29 16:00:00,59.71,0
2019-08-30 16:00:00,59.53,0
2019-09-03 16:00:00,58.48,0
2019-09-04 16:00:00,59.11,0
2019-09-05 16:00:00,60.61,0
2019-09-06 16:00:00,60.32,0
2019-09-09 16:00:00,60.26,0
2019-09-10 16:00:00,60.29,0
2019-09-11 16:00:00,61.0,0
2019-09-12 16:00:00,61.75,0
2019-09-13 16:00:00,62.0,0
2019-09-16 16:00:00,61.58,0
2019-09-17 16:00:00,61.49,0
2019-09-18 16:00:00,61.63,0
2019-09-19 16:00:00,61.94,0
2019-09-20 16:00:00,61.49,0
2019-09-23 16:00:00,61.73,0
2019-09-24 16:00:00,60.92,0
2019-09-25 16:00:00,62.3,0
2019-09-26 16:00:00,62.11,0
2019-09-27 16:00:00,61.3,0
2019-09-30 16:00:00,61.06,0
2019-10-01 16:00:00,60.3,0
2019-10-02 16:00:00,58.9,0
2019-10-03 16:00:00,59.47,0
2019-10-04 16:00:00,60.55,0
2019-10-07 16:00:00,60.41,0
2019-10-08 16:00:00,59.51,0
2019-10-09 16:00:00,60.12,0
2019-10-10 16:00:00,60.47,0
2019-10-11 16:00:00,60.79,0
2019-10-14 16:00:00,60.89,0
2019-10-15 16:00:00,62.11,0
2019-10-16 16:00:00,62.15,0
2019-10-17 16:00:00,62.64,0
2019-10-18 16:00:00,62.22,0
2019-10-21 16:00:00,62.21,0
2019-10-22 16:00:00,62.06,0
2019-10-23 16:00:00,62.88,0
2019-10-24 16:00:00,62.96,0
2019-10-25 16:00:00,63.22,0
2019-10-28 16:00:00,64.45,0
2019-10-29 16:00:00,63.03,0
2019-10-30 16:00:00,63.04,0
2019-10-31 16:00:00,62.94,0
2019-11-01 16:00:00,63.61,0
2019-11-04 16:00:00,64.48,0
2019-11-05 16:00:00,64.57,0
2019-11-06 16:00:00,64.55,0
2019-11-07 16:00:00,65.35,0
2019-11-08 16:00:00,65.45,0
2019-11-11 16:00:00,64.91,0
2019-11-12 16:00:00,64.86,0
2019-11-13 16:00:00,64.81,0
2019-11-14 16:00:00,65.46,0
2019-11-15 16:00:00,66.68,0
2019-11-18 16:00:00,65.99,0
2019-11-19 16:00:00,65.63,0
2019-11-20 16:00:00,65.09,0
2019-11-21 16:00:00,65.01,0
2019-11-22 16:00:00,64.68,0
2019-11-25 16:00:00,65.28,0
2019-11-26 16:00:00,65.65,0
2019-11-27 16:00:00,65.61,0
2019-11-29 13:00:00,65.2,0
2019-12-02 16:00:00,64.44,0
2019-12-03 16:00:00,64.74,0
2019-12-04 16:00:00,65.95,0
2019-12-05 16:00:00,66.35,0
2019-12-06 16:00:00,66.97,0
2019-12-09 16:00:00,67.15,0
2019-12-10 16:00:00,67.14,0
2019-12-11 16:00:00,67.21,0
2019-12-12 16:00:00,67.42,0
2019-12-13 16:00:00,67.34,0
2019-12-16 16:00:00,68.04,0
2019-12-17 16:00:00,67.74,0
2019-12-18 16:00:00,67.6,0
2019-12-19 16:00:00,67.82,0
2019-12-20 16:00:00,67.56,0
2019-12-23 16:00:00,67.53,0
2019-12-24 13:00:00,67.22,0
2019-12-26 16:00:00,68.12,0
2019-12-27 16:00:00,67.73,0
2019-12-30 16:00:00,66.99,0
2019-12-31 16:00:00,66.97,0
2020-01-02 16:00:00,68.43,0
2020-01-03 16:00:00,68.08,0
2020-01-06 16:00:00,69.89,0
2020-01-07 16:00:00,69.76,0
2020-01-08 16:00:00,70.25,0
2020-01-09 16:00:00,70.99,0
2020-01-10 16:00:00,71.45,0
2020-01-13 16:00:00,72.0,0
2020-01-14 16:00:00,71.53,0
2020-01-15 16:00:00,71.96,0
2020-01-16 16:00:00,72.51,0
2020-01-17 16:00:00,73.98,0
2020-01-21 16:00:00,74.11,0
2020-01-22 16:00:00,74.21,0
2020-01-23 16:00:00,74.23,0
2020-01-24 16:00:00,73.31,0
2020-01-27 16:00:00,71.59,0
2020-01-28 16:00:00,72.53,0
2020-01-29 16:00:00,72.83,0
2020-01-30 16:00:00,72.71,0
2020-01-31 16:00:00,71.64,0
2020-02-03 16:00:00,74.13,0
2020-02-04 16:00:00,72.27,0
2020-02-05 16:00:00,72.3,0
2020-02-06 16:00:00,73.8,0
2020-02-07 16:00:00,73.96,0
2020-02-10 16:00:00,75.43,0
2020-02-11 16:00:00,75.5,0
2020-02-12 16:00:00,75.93,0
2020-02-13 16:00:00,75.67,0
2020-02-14 16:00:00,75.94,0
2020-02-18 16:00:00,75.97,0
2020-02-19 16:00:00,76.24,0
2020-02-20 16:00:00,75.85,0
2020-02-21 16:00:00,74.17,0
2020-02-24 16:00:00,70.99,0
2020-02-25 16:00:00,69.32,0
2020-02-26 16:00:00,69.52,0
2020-02-27 16:00:00,65.75,0
2020-02-28 16:00:00,66.96,0
2020-03-02 16:00:00,69.32,0
2020-03-03 16:00:00,66.89,0
2020-03-04 16:00:00,69.08,0
2020-03-05 16:00:00,65.74,0
2020-03-06 16:00:00,64.79,0
2020-03-09 16:00:00,60.79,0
2020-03-10 16:00:00,63.76,0
2020-03-11 16:00:00,60.55,0
2020-03-12 16:00:00,55.58,0
2020-03-13 16:00:00,60.71,0
2020-03-16 16:00:00,53.65,0
2020-03-17 16:00:00,55.9,0
2020-03-18 16:00:00,54.56,0
2020-03-19 16:00:00,55.58,0
2020-03-20 16:00:00,53.41,0
2020-03-23 16:00:00,52.71,0
2020-03-24 16:00:00,56.5,1
2020-03-25 16:00:00,55.08,1
2020-03-26 16:00:00,58.15,1
2020-03-27 16:00:00,55.51,0
2020-03-30 16:00:00,57.32,0
2020-03-31 16:00:00,58.1,0
2020-04-01 16:00:00,55.11,0
2020-04-02 16:00:00,55.85,0
2020-04-03 16:00:00,54.64,0
2020-04-06 16:00:00,59.16,0
2020-04-07 16:00:00,59.13,0
2020-04-08 16:00:00,60.35,0
2020-04-09 16:00:00,60.33,0
2020-04-13 16:00:00,60.52,0
2020-04-14 16:00:00,63.26,0
2020-04-15 16:00:00,62.87,0
2020-04-16 16:00:00,62.87,0
2020-04-17 16:00:00,63.95,0
2020-04-20 16:00:00,63.06,0
2020-04-21 16:00:00,60.61,0
2020-04-22 16:00:00,62.92,0
2020-04-23 16:00:00,63.56,0
2020-04-24 16:00:00,63.83,0
2020-04-27 16:00:00,63.54,0
2020-04-28 16:00:00,61.63,0
2020-04-29 16:00:00,67.11,0
2020-04-30 16:00:00,67.33,0
2020-05-01 16:00:00,65.87,0
2020-05-04 16:00:00,66.15,0
2020-05-05 16:00:00,67.45,0
2020-05-06 16:00:00,67.27,0
2020-05-07 16:00:00,68.46,0
2020-05-08 16:00:00,69.22,0
2020-05-11 16:00:00,70.18,0
2020-05-12 16:00:00,68.76,0
2020-05-13 16:00:00,67.42,0
2020-05-14 16:00:00,67.84,0
2020-05-15 16:00:00,68.65,0
2020-05-18 16:00:00,69.26,0
2020-05-19 16:00:00,68.72,0
2020-05-20 16:00:00,70.46,0
2020-05-21 16:00:00,70.34,0
2020-05-22 16:00:00,70.66,0
2020-05-26 16:00:00,71.07,0
2020-05-27 16:00:00,71.01,0
2020-05-28 16:00:00,70.91,0
2020-05-29 16:00:00,71.68,0
2020-06-01 16:00:00,71.74,0
2020-06-02 16:00:00,72.12,0
2020-06-03 16:00:00,71.96,0
2020-06-04 16:00:00,70.72,0
2020-06-05 16:00:00,72.0,0
2020-06-08 16:00:00,72.4,0
2020-06-09 16:00:00,72.6,0
2020-06-10 16:00:00,73.24,0
2020-06-11 16:00:00,70.1,0
2020-06-12 16:00:00,70.65,0
2020-06-15 16:00:00,71.04,0
2020-06-16 16:00:00,72.32,0
2020-06-17 16:00:00,72.63,0
2020-06-18 16:00:00,71.71,0
2020-06-19 16:00:00,71.23,0
2020-06-22 16:00:00,72.53,0
2020-06-23 16:00:00,73.2,0
2020-06-24 16:00:00,71.64,0
2020-06-25 16:00:00,72.06,0
2020-06-26 16:00:00,68.13,0
2020-06-29 16:00:00,69.86,0
2020-06-30 16:00:00,70.9,0
2020-07-01 16:00:00,72.1,0
2020-07-02 16:00:00,73.5,0
2020-07-06 16:00:00,74.98,0
2020-07-07 16:00:00,74.5,0
2020-07-08 16:00:00,75.18,0
2020-07-09 16:00:00,75.93,0
2020-07-10 16:00:00,76.95,0
2020-07-13 16:00:00,75.61,0
2020-07-14 16:00:00,76.04,0
2020-07-15 16:00:00,75.84,0
2020-07-16 16:00:00,75.75,0
2020-07-17 16:00:00,75.84,0
2020-07-20 16:00:00,78.19,0
2020-07-21 16:00:00,77.8,0
2020-07-22 16:00:00,78.24,0
2020-07-23 16:00:00,75.84,0
2020-07-24 16:00:00,75.41,0
2020-07-27 16:00:00,76.47,0
2020-07-28 16:00:00,75.18,0
2020-07-29 16:00:00,76.18,0
2020-07-30 16:00:00,76.92,0
2020-07-31 16:00:00,74.4,0
2020-08-03 16:00:00,74.14,0
2020-08-04 16:00:00,73.67,0
2020-08-05 16:00:00,73.95,0
2020-08-06 16:00:00,75.25,0
2020-08-07 16:00:00,74.92,0
2020-08-10 16:00:00,74.84,0
2020-08-11 16:00:00,74.03,0
2020-08-12 16:00:00,75.36,0
2020-08-13 16:00:00,75.83,0
2020-08-14 16:00:00,75.23,0
2020-08-17 16:00:00,75.81,0
2020-08-18 16:00:00,77.79,0
2020-08-19 16:00:00,77.23,0
2020-08-20 16:00:00,78.81,0
2020-08-21 16:00:00,78.78,0
2020-08-24 16:00:00,79.26,0
2020-08-25 16:00:00,80.29,0
2020-08-26 16:00:00,82.21,0
2020-08-27 16:00:00,81.43,0
2020-08-28 16:00:00,81.97,0
2020-08-31 16:00:00,81.48,0
2020-09-01 16:00:00,82.75,0
2020-09-02 16:00:00,85.87,0
2020-09-03 16:00:00,81.48,0
2020-09-04 16:00:00,79.06,0
2020-09-08 16:00:00,76.18,0
2020-09-09 16:00:00,77.36,0
2020-09-10 16:00:00,76.3,0
2020-09-11 16:00:00,75.79,0
2020-09-14 16:00:00,75.44,0
2020-09-15 16:00:00,76.76,0
2020-09-16 16:00:00,75.6,0
2020-09-17 16:00:00,74.35,0
2020-09-18 16:00:00,72.55,0
2020-09-21 16:00:00,71.51,0
2020-09-22 16:00:00,72.99,0
2020-09-23 16:00:00,70.47,0
2020-09-24 16:00:00,71.14,0
2020-09-25 16:00:00,71.95,0
2020-09-28 16:00:00,72.93,0
2020-09-29 16:00:00,73.3,0
2020-09-30 16:00:00,73.28,0
2020-10-01 16:00:00,74.4,0
2020-10-02 16:00:00,72.78,0
2020-10-05 16:00:00,74.14,0
2020-10-06 16:00:00,72.55,0
2020-10-07 16:00:00,72.96,0
2020-10-08 16:00:00,74.17,0
2020-10-09 16:00:00,75.52,0
2020-10-12 16:00:00,78.23,0
2020-10-13 16:00:00,78.35,0
2020-10-14 16:00:00,78.17,0
2020-10-15 16:00:00,77.77,0
2020-10-16 16:00:00,78.39,0
2020-10-19 16:00:00,76.5,0
2020-10-20 16:00:00,77.55,0
2020-10-21 16:00:00,79.3,0
2020-10-22 16:00:00,80.33,0
2020-10-23 16:00:00,81.65,0
2020-10-26 16:00:00,79.21,0
2020-10-27 16:00:00,79.94,0
2020-10-28 16:00:00,75.54,0
2020-10-29 16:00:00,77.84,0
2020-10-30 16:00:00,80.81,0
2020-11-02 16:00:00,81.22,0
2020-11-03 16:00:00,82.28,0
